Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-04-05T13:20:32.250Z","","","Included","claude-4.6-opus-max-thinking","No","104796","5","72095","16565","193461","Included"
"2026-04-05T13:20:14.515Z","","","Included","claude-4.6-opus-max-thinking","No","291357","7","490900","1797","784061","Included"
"2026-04-05T13:17:59.384Z","","","Included","claude-4.6-opus-max-thinking","No","152672","3","0","285","152960","Included"
"2026-04-05T13:08:32.724Z","","","Included","composer-2-fast","No","0","63017","6950752","37539","7051308","Included"
"2026-04-05T13:05:58.452Z","","","Included","composer-2-fast","No","0","2348","47456","2007","51811","Included"
"2026-04-05T13:04:26.360Z","","","Included","composer-2-fast","No","0","20567","28672","1980","51219","Included"
"2026-04-05T13:01:28.790Z","","","Included","composer-2-fast","No","0","18303","107872","3527","129702","Included"
"2026-04-05T12:59:40.187Z","","","Included","composer-2-fast","No","0","572","362688","1505","364765","Included"
"2026-04-05T12:57:47.911Z","","","Included","composer-2-fast","No","0","786","360448","1593","362827","Included"
"2026-04-05T12:54:58.897Z","","","Included","composer-2-fast","No","0","3370","176384","388","180142","Included"
"2026-04-05T12:52:59.048Z","","","Included","composer-2-fast","No","0","1932","349120","3263","354315","Included"
"2026-04-05T12:50:31.883Z","","","Included","composer-2-fast","No","0","4186","508608","2225","515019","Included"
"2026-04-05T12:49:33.912Z","","","Included","composer-2-fast","No","0","391","167264","407","168062","Included"
"2026-04-05T12:47:41.585Z","","","Included","composer-2-fast","No","0","578","166048","657","167283","Included"
"2026-04-05T12:43:42.240Z","","","Included","composer-2-fast","No","0","2628","490752","1196","494576","Included"
"2026-04-05T12:41:30.523Z","","","Included","composer-2-fast","No","0","20783","638560","2628","661971","Included"
"2026-04-05T12:40:17.925Z","","","Included","composer-2-fast","No","0","389","157696","760","158845","Included"
"2026-04-05T12:39:13.167Z","","","Included","composer-2-fast","No","0","375","157152","172","157699","Included"
"2026-04-05T12:38:57.926Z","","","Included","composer-2-fast","No","0","369","156672","124","157165","Included"
"2026-04-05T12:36:03.202Z","","","Included","composer-2-fast","No","0","148198","929280","1013","1078491","Included"
"2026-04-05T11:12:17.723Z","","","Included","composer-2-fast","No","0","2833","1033152","9688","1045673","Included"
"2026-04-05T11:11:18.879Z","","","Included","composer-2-fast","No","0","2169","681728","2881","686778","Included"
"2026-04-05T11:06:06.801Z","","","Included","composer-2-fast","No","0","121050","1570816","7029","1698895","Included"
"2026-04-05T11:05:53.763Z","","","Included","composer-2-fast","No","0","0","0","0","0","Included"
"2026-04-05T06:50:04.421Z","","","Included","composer-2-fast","No","0","12227","1358144","14668","1385039","Included"
"2026-04-05T06:44:20.171Z","","","Included","composer-2-fast","No","0","3354","735296","7048","745698","Included"
"2026-04-05T06:40:50.243Z","","","Included","composer-2-fast","No","0","9652","888928","15685","914265","Included"
"2026-04-05T06:36:06.512Z","","","Included","composer-2-fast","No","0","4668","396096","5549","406313","Included"
"2026-04-05T06:33:38.715Z","","","Included","composer-2-fast","No","0","2842","191392","2281","196515","Included"
"2026-04-05T06:29:44.776Z","","","Included","composer-2-fast","No","0","33687","256352","5329","295368","Included"
"2026-04-05T06:25:07.638Z","","","Included","claude-4.6-opus-max-thinking","No","73580","136641","1091382","13070","1314673","Included"
"2026-04-05T06:24:04.732Z","","","Included","claude-4.6-opus-max-thinking","No","648","3","165447","752","166850","Included"
"2026-04-05T06:20:14.499Z","","","Included","claude-4.6-opus-max-thinking","No","180586","4","165911","230","346731","Included"
"2026-04-05T06:15:18.567Z","","","Included","composer-2-fast","No","0","5286","535040","3567","543893","Included"
"2026-04-05T06:15:07.684Z","","","Included","claude-4.6-opus-max-thinking","No","0","0","0","0","0","Included"
"2026-04-05T06:13:26.020Z","","","Included","composer-2-fast","No","0","22523","248480","2650","273653","Included"
"2026-04-05T02:38:55.207Z","","","Included","claude-4.6-opus-max-thinking","No","155512","22","2356601","58166","2570301","Included"
"2026-04-05T02:35:52.076Z","","","Included","claude-4.6-opus-max-thinking","No","81179","12","586569","8382","676142","Included"
"2026-04-05T02:32:42.662Z","","","Included","claude-4.6-opus-max-thinking","No","37169","3","0","608","37780","Included"
"2026-04-04T16:05:22.378Z","","","Included","composer-2-fast","No","0","32154","181856","3995","218005","Included"
"2026-04-04T16:05:16.122Z","","","Included","composer-2-fast","No","0","47467","696832","6655","750954","Included"
"2026-04-04T16:05:03.468Z","","","Included","claude-4.6-opus-max-thinking","No","31594","4","22044","5804","59446","Included"
"2026-04-04T15:21:47.585Z","","","Included","composer-2-fast","No","0","3180","972736","2869","978785","Included"
"2026-04-04T15:20:10.449Z","","","Included","composer-2-fast","No","0","7963","680480","1410","689853","Included"
"2026-04-04T15:13:44.903Z","","","Included","composer-2-fast","No","0","911","432832","1514","435257","Included"
"2026-04-04T15:11:16.108Z","","","Included","composer-2-fast","No","0","3081","517632","5053","525766","Included"
"2026-04-04T15:09:30.233Z","","","Included","composer-2-fast","No","0","3007","385600","2001","390608","Included"
"2026-04-04T15:07:40.402Z","","","Included","composer-2-fast","No","0","12393","447520","2174","462087","Included"
"2026-04-04T15:05:04.576Z","","","Included","composer-2-fast","No","0","76012","349952","5334","431298","Included"
"2026-04-04T15:04:42.980Z","","","Included","composer-2-fast","No","0","0","0","0","0","Included"
"2026-04-04T15:03:52.055Z","","","Included","composer-2-fast","No","0","974","236512","197","237683","Included"
"2026-04-04T15:00:52.485Z","","","Included","composer-2-fast","No","0","26203","1546144","12899","1585246","Included"
"2026-04-04T14:59:45.747Z","","","Included","composer-2-fast","No","0","0","0","0","0","Included"
"2026-04-04T14:55:31.893Z","","","Included","composer-2-fast","No","0","607","118848","185","119640","Included"
"2026-04-04T14:52:23.111Z","","","Included","composer-2-fast","No","0","1376","190336","608","192320","Included"
"2026-04-04T14:51:44.180Z","","","Included","composer-2-fast","No","0","0","0","0","0","Included"
"2026-04-04T14:48:28.380Z","","","Included","composer-2-fast","No","0","617","110944","207","111768","Included"
"2026-04-04T14:47:50.017Z","","","Included","composer-2-fast","No","0","817","143744","523","145084","Included"
"2026-04-04T14:47:17.837Z","","","Included","composer-2-fast","No","0","0","0","0","0","Included"
"2026-04-04T14:46:37.572Z","","","Included","composer-2-fast","No","0","625","104640","291","105556","Included"
"2026-04-04T14:44:25.233Z","","","Included","composer-2-fast","No","0","9478","262336","8633","280447","Included"
"2026-04-04T14:41:57.151Z","","","Included","composer-2-fast","No","0","0","0","0","0","Included"
"2026-04-04T14:37:17.781Z","","","Included","composer-2-fast","No","0","0","0","0","0","Included"
"2026-04-04T14:36:41.795Z","","","Included","composer-2-fast","No","0","7591","157696","1487","166774","Included"
"2026-04-04T14:15:44.244Z","","","Included","claude-4.6-opus-max-thinking","No","16584","19","1002960","8345","1027908","Included"
"2026-04-04T14:13:43.700Z","","","Included","claude-4.6-opus-max-thinking","No","2390","7","257688","887","260972","Included"
"2026-04-04T14:10:52.192Z","","","Included","claude-4.6-opus-max-thinking","No","48325","100099","1381786","15739","1545949","Included"
"2026-04-04T14:04:29.188Z","","","Included","claude-4.6-opus-max-thinking","No","13766","94027","340268","18769","466830","Included"
"2026-04-04T14:01:28.610Z","","","Included","composer-2-fast","No","0","15901","15712","3316","34929","Included"
"2026-04-04T13:58:47.099Z","","","Included","claude-4.6-opus-max-thinking","No","169882","12","1495931","5493","1671318","Included"
"2026-04-04T12:48:35.812Z","","","Included","claude-4.6-opus-max-thinking","No","161234","10","1038700","36687","1236631","Included"
"2026-04-04T12:46:18.561Z","","","Included","claude-4.6-opus-max-thinking","No","10267","10","895272","1867","907416","Included"
"2026-04-04T12:33:07.588Z","","","Included","claude-4.6-opus-max-thinking","No","173991","9","527241","41234","742475","Included"
"2026-04-04T12:27:51.699Z","","","Included","composer-2-fast","No","0","50132","1265184","11116","1326432","Included"
"2026-04-04T11:59:39.812Z","","","Included","composer-2-fast","No","0","17253","524864","10960","553077","Included"
"2026-04-04T11:56:16.497Z","","","Included","composer-2-fast","No","0","4764","567680","4891","577335","Included"
"2026-04-04T11:54:15.722Z","","","Included","composer-2-fast","No","0","97415","624384","3581","725380","Included"
"2026-04-04T10:10:07.103Z","","","Included","composer-2-fast","No","0","3522","459104","5604","468230","Included"
"2026-04-04T10:06:45.199Z","","","Included","composer-2-fast","No","0","14383","1604352","12220","1630955","Included"
"2026-04-04T10:04:21.365Z","","","Included","composer-2-fast","No","0","4486","336832","6447","347765","Included"
"2026-04-04T10:03:22.726Z","","","Included","composer-2","No","0","11605","45056","722","57383","Included"
"2026-04-04T10:02:41.888Z","","","Included","composer-2-fast","No","0","7274","464352","2857","474483","Included"
"2026-04-04T09:59:53.002Z","","","Included","composer-2-fast","No","0","7277","115616","2338","125231","Included"
"2026-04-04T09:57:58.144Z","","","Included","composer-2-fast","No","0","9242","225184","2847","237273","Included"
"2026-04-04T09:53:04.875Z","","","Included","composer-2-fast","No","0","3140","157056","2471","162667","Included"
"2026-04-04T09:50:30.264Z","","","Included","composer-2-fast","No","0","11435","54496","1183","67114","Included"
"2026-04-04T09:43:27.619Z","","","Errored, No Charge","qwen3.5-plus","No","0","0","0","0","0","-"
"2026-04-04T09:43:16.012Z","","","Errored, No Charge","qwen3.5-plus","No","0","0","0","0","0","-"
"2026-04-04T09:43:09.587Z","","","Errored, No Charge","qwen3.5-plus","No","0","0","0","0","0","-"
"2026-04-04T09:43:05.289Z","","","Errored, No Charge","qwen3.5-plus","No","0","0","0","0","0","-"
"2026-04-04T09:42:57.063Z","","","User API Key","qwen3.5-plus","No","0","0","0","0","0","0.00"
"2026-04-04T09:00:39.986Z","","","Included","composer-2","No","0","38020","517632","5704","561356","Included"
"2026-04-04T08:41:48.756Z","","","Included","claude-4.6-opus-max-thinking","No","296724","112792","11897227","58126","12364869","Included"
"2026-04-04T05:51:05.673Z","","","Included","composer-2-fast","No","0","2847","47552","2193","52592","Included"
"2026-04-04T05:51:01.938Z","","","Included","composer-2-fast","No","0","20717","462944","7956","491617","Included"
"2026-04-04T05:50:55.895Z","","","Included","composer-2-fast","No","0","7053","21056","2770","30879","Included"
"2026-04-04T05:48:01.792Z","","","Included","claude-4.6-opus-max-thinking","No","144293","19","1913775","19537","2077624","Included"
"2026-04-04T05:36:09.865Z","","","Included","composer-2-fast","No","0","36924","476416","7205","520545","Included"
"2026-04-04T05:36:02.790Z","","","Included","composer-2-fast","No","0","50047","771552","5869","827468","Included"
"2026-04-04T05:35:53.320Z","","","Included","composer-2-fast","No","0","26995","105728","4829","137552","Included"
"2026-04-04T05:34:42.058Z","","","Included","composer-2-fast","No","0","30639","193152","5893","229684","Included"
"2026-04-04T05:34:35.679Z","","","Included","composer-2-fast","No","0","15596","125376","7052","148024","Included"
"2026-04-04T05:34:19.071Z","","","Included","claude-4.6-opus-max-thinking","No","91075","6","58969","2749","152799","Included"
"2026-04-04T05:30:11.322Z","","","User API Key","qwen3.5-plus","No","0","0","0","0","0","0.00"
"2026-04-04T04:07:51.538Z","","","Errored, No Charge","qwen3.5-plus","No","0","0","0","0","0","-"
"2026-04-04T04:07:41.198Z","","","Errored, No Charge","qwen3.5-plus","No","0","0","0","0","0","-"
"2026-04-04T04:07:35.038Z","","","Errored, No Charge","qwen3.5-plus","No","0","0","0","0","0","-"
"2026-04-04T04:07:31.115Z","","","Errored, No Charge","qwen3.5-plus","No","0","0","0","0","0","-"
"2026-04-04T04:07:22.718Z","","","User API Key","qwen3.5-plus","No","0","0","0","0","0","0.00"
"2026-04-04T04:04:08.230Z","","","Included","claude-4.6-opus-max-thinking","No","511","3","97329","659","98502","Included"
"2026-04-04T03:57:43.024Z","","","Included","claude-4.6-opus-max-thinking","No","97329","6","278671","6872","382878","Included"
"2026-04-04T03:55:03.445Z","","","Included","composer-2-fast","No","0","13361","558528","3767","575656","Included"
"2026-04-04T03:53:34.300Z","","","Included","composer-2-fast","No","0","3880","423488","4221","431589","Included"
"2026-04-04T03:52:40.675Z","","","Included","composer-2-fast","No","0","53955","11968","683","66606","Included"
"2026-04-04T03:51:42.921Z","","","Included","composer-2-fast","No","0","4284","247776","1965","254025","Included"
"2026-04-04T03:50:07.257Z","","","Included","composer-2-fast","No","0","2206","384160","4492","390858","Included"
"2026-04-04T03:47:49.489Z","","","Included","composer-2-fast","No","0","9313","322976","4869","337158","Included"
"2026-04-04T03:45:35.321Z","","","Included","composer-2-fast","No","0","31947","552800","8092","592839","Included"
"2026-04-04T03:44:07.350Z","","","Included","composer-2-fast","No","0","5266","1072992","5606","1083864","Included"
"2026-04-04T03:42:47.314Z","","","Included","composer-2-fast","No","0","1011","1196256","4220","1201487","Included"
"2026-04-04T03:41:30.787Z","","","Included","composer-2-fast","No","0","159255","505888","3579","668722","Included"
"2026-04-04T03:39:36.748Z","","","Included","composer-2-fast","No","0","9741","2916608","6134","2932483","Included"
"2026-04-04T03:37:24.298Z","","","Included","composer-2-fast","No","0","7891","1787712","13548","1809151","Included"
"2026-04-04T03:36:58.143Z","","","Included","composer-2-fast","No","0","132","123104","509","123745","Included"
"2026-04-04T03:36:03.663Z","","","Included","composer-2-fast","No","0","1329","238976","2552","242857","Included"
"2026-04-04T03:32:27.565Z","","","Included","composer-2-fast","No","0","1321","117024","939","119284","Included"
"2026-04-04T03:30:30.933Z","","","Included","composer-2-fast","No","0","1440","230400","1931","233771","Included"
"2026-04-04T03:29:06.475Z","","","Included","composer-2-fast","No","0","1901","338752","1245","341898","Included"
"2026-04-04T03:26:19.480Z","","","Included","composer-2-fast","No","0","535","110496","1119","112150","Included"
"2026-04-04T03:19:42.574Z","","","Included","composer-2-fast","No","0","98199","541312","6780","646291","Included"
"2026-04-04T02:53:54.055Z","","","Included","composer-2-fast","No","0","290","96992","1557","98839","Included"
"2026-04-04T02:50:45.576Z","","","Included","composer-2-fast","No","0","14200","512608","5330","532138","Included"
"2026-04-04T02:46:26.833Z","","","Included","composer-2-fast","No","0","3011","371424","7223","381658","Included"
"2026-04-04T02:45:55.550Z","","","Included","composer-2-fast","No","0","128","67424","664","68216","Included"
"2026-04-04T02:44:45.125Z","","","Included","composer-2-fast","No","0","3622","187264","1954","192840","Included"
"2026-04-04T02:42:03.517Z","","","Included","composer-2-fast","No","0","7350","485856","8121","501327","Included"
"2026-04-04T02:38:45.849Z","","","Included","composer-2-fast","No","0","17902","561728","10343","589973","Included"
"2026-04-04T02:36:30.271Z","","","Included","composer-2-fast","No","0","923","74368","715","76006","Included"
"2026-04-04T02:36:05.675Z","","","Included","composer-2-fast","No","0","190","35392","216","35798","Included"
"2026-04-04T02:35:29.229Z","","","Included","composer-2-fast","No","0","9512","76224","2179","87915","Included"
"2026-04-02T17:45:23.573Z","","","Included","claude-4.6-opus-max-thinking","No","100604","4","99543","1107","201258","Included"
"2026-04-02T17:32:38.141Z","","","Included","claude-4.6-opus-max-thinking","No","34393","19","1529641","18697","1582750","Included"
"2026-04-02T17:21:02.663Z","","","Included","claude-4.6-opus-max-thinking","No","84178","112920","3444365","23341","3664804","Included"
"2026-04-02T17:18:57.981Z","","","Included","claude-4.6-opus-max-thinking","No","3512","3","159618","1021","164154","Included"
"2026-04-02T17:14:16.606Z","","","Included","claude-4.6-opus-max-thinking","No","5085","3","154533","3152","162773","Included"
"2026-04-02T17:06:23.677Z","","","Included","claude-4.6-opus-max-thinking","No","154533","15","1793783","11977","1960308","Included"
"2026-04-02T17:04:39.700Z","","","Included","auto","No","0","13815","200192","1121","215128","Included"
"2026-04-02T17:00:49.358Z","","","Included","auto","No","0","49034","46624","2124","97782","Included"
"2026-04-02T16:57:16.149Z","","","Included","auto","No","0","37892","15264","2706","55862","Included"
"2026-04-02T16:56:05.266Z","","","Included","auto","No","0","12410","86016","1754","100180","Included"
"2026-04-02T16:43:51.823Z","","","Included","claude-4.6-opus-max-thinking","No","64429","37","4018135","28258","4110859","Included"
"2026-04-02T16:42:08.176Z","","","Included","claude-4.6-opus-max-thinking","No","6450","4","133575","1874","141903","Included"
"2026-04-02T16:38:37.262Z","","","Included","claude-4.6-opus-max-thinking","No","3916","3","61335","2822","68076","Included"
"2026-04-02T16:35:20.283Z","","","Included","claude-4.6-opus-max-thinking","No","2884","3","58451","3663","65001","Included"
"2026-04-02T16:30:30.366Z","","","Included","claude-4.6-opus-max-thinking","No","5108","3","53343","2436","60890","Included"
"2026-04-02T16:27:07.355Z","","","Included","claude-4.6-opus-max-thinking","No","3784","3","49559","4861","58207","Included"
"2026-04-02T16:22:22.714Z","","","Included","claude-4.6-opus-max-thinking","No","108109","10","369603","8960","486682","Included"
"2026-04-02T16:22:10.063Z","","","Included","claude-4.6-opus-max-thinking","No","69874","8","151271","4641","225794","Included"
"2026-04-01T15:15:09.124Z","","","Included","auto","No","0","593","116224","646","117463","Included"
"2026-04-01T15:04:37.454Z","","","Included","auto","No","0","0","0","0","0","Included"
"2026-04-01T14:57:11.984Z","","","Included","auto","No","0","115774","1024","461","117259","Included"
"2026-04-01T14:52:50.795Z","","","Included","auto","No","0","0","0","0","0","Included"
"2026-04-01T14:52:47.947Z","","","Aborted, Not Charged","auto","No","0","0","0","0","0","0.00"
"2026-04-01T14:51:34.502Z","","","Included","auto","No","0","0","0","0","0","Included"
"2026-04-01T14:48:44.784Z","","","Included","auto","No","0","0","0","0","0","Included"
"2026-04-01T14:39:28.246Z","","","Included","auto","No","0","14284","425984","7930","448198","Included"
"2026-04-01T14:34:21.778Z","","","Included","auto","No","0","18847","473600","7592","500039","Included"
"2026-04-01T14:32:34.478Z","","","Included","auto","No","0","5700","98304","1049","105053","Included"
"2026-04-01T14:24:53.440Z","","","Included","auto","No","0","54352","2338304","16398","2409054","Included"
"2026-04-01T14:23:03.838Z","","","Included","auto","No","0","45477","278016","5636","329129","Included"
"2026-04-01T14:22:37.019Z","","","Included","auto","No","0","2019","37376","229","39624","Included"
"2026-04-01T14:21:26.912Z","","","Included","auto","No","0","2032","35840","1127","38999","Included"
"2026-04-01T14:19:04.186Z","","","Included","auto","No","0","4272","31744","1444","37460","Included"
"2026-04-01T14:10:08.095Z","","","Included","auto","No","0","15324","209920","5155","230399","Included"
"2026-04-01T14:02:02.319Z","","","Included","auto","No","0","15830","81408","2563","99801","Included"
"2026-04-01T13:54:51.247Z","","","Included","auto","No","0","8157","77824","794","86775","Included"
"2026-04-01T13:43:27.054Z","","","Included","auto","No","0","33064","240128","2023","275215","Included"
"2026-03-31T16:43:12.953Z","","","Included","auto","No","0","47215","3091456","19649","3158320","Included"
"2026-03-31T16:41:09.842Z","","","Included","auto","No","0","4789","458752","1520","465061","Included"
"2026-03-31T16:38:49.997Z","","","Included","auto","No","0","6854","440320","2057","449231","Included"
"2026-03-31T16:30:47.401Z","","","Included","auto","No","0","58147","2004480","8014","2070641","Included"
"2026-03-31T16:27:44.480Z","","","Included","auto","No","0","119732","370176","2034","491942","Included"
"2026-03-31T16:17:32.767Z","","","Included","auto","No","0","21152","94720","3660","119532","Included"
"2026-03-31T16:13:42.733Z","","","Included","auto","No","0","10050","806400","5229","821679","Included"
"2026-03-31T16:05:47.484Z","","","Included","auto","No","0","4266","48128","1504","53898","Included"
"2026-03-31T16:03:43.537Z","","","Included","auto","No","0","4699","27136","736","32571","Included"
"2026-03-31T16:00:01.047Z","","","Included","auto","No","0","21645","1377792","11989","1411426","Included"
"2026-03-31T15:59:34.736Z","","","Included","auto","No","0","3390","181760","1887","187037","Included"
"2026-03-31T15:58:01.308Z","","","Included","auto","No","0","2517","268800","907","272224","Included"
"2026-03-31T15:53:28.317Z","","","Included","auto","No","0","87543","847360","4826","939729","Included"
"2026-03-31T15:41:11.088Z","","","Included","auto","No","0","74591","1279488","8349","1362428","Included"
"2026-03-31T15:21:10.253Z","","","Included","auto","No","0","16862","40448","1222","58532","Included"
"2026-03-31T15:17:54.945Z","","","Included","auto","No","0","9634","29696","1683","41013","Included"
"2026-03-31T15:06:45.946Z","","","Included","auto","No","0","49247","1193984","16990","1260221","Included"
"2026-03-31T15:01:32.350Z","","","Included","auto","No","0","1102","175616","137","176855","Included"
"2026-03-31T15:00:10.209Z","","","Included","auto","No","0","2224","349184","729","352137","Included"
"2026-03-31T14:39:41.994Z","","","Included","auto","No","0","48833","3960832","13862","4023527","Included"
"2026-03-31T14:23:29.562Z","","","Included","auto","No","0","699","131072","952","132723","Included"
"2026-03-31T14:18:50.170Z","","","Included","auto","No","0","125000","6144","395","131539","Included"
"2026-03-31T01:29:27.101Z","","","Included","auto","No","0","12571","610304","3031","625906","Included"
"2026-03-31T01:28:13.949Z","","","Included","auto","No","0","4324","47616","1353","53293","Included"
"2026-03-31T01:27:20.500Z","","","Included","auto","No","0","1043","116224","673","117940","Included"
"2026-03-31T01:26:29.548Z","","","Included","auto","No","0","2997","25088","1472","29557","Included"
"2026-03-31T01:25:40.257Z","","","Included","auto","No","0","817","115712","499","117028","Included"
"2026-03-31T01:24:49.314Z","","","Included","auto","No","0","5805","25088","1673","32566","Included"
"2026-03-31T01:24:17.458Z","","","Included","auto","No","0","1219","114688","389","116296","Included"
"2026-03-31T01:17:20.053Z","","","Included","auto","No","0","15399","1199104","6319","1220822","Included"
"2026-03-31T01:14:52.403Z","","","Included","auto","No","0","96864","209920","636","307420","Included"
"2026-03-30T16:50:02.996Z","","","Included","auto","No","0","279058","13289472","68273","13636803","Included"
"2026-03-30T16:48:49.928Z","","","Included","auto","No","0","72278","80896","3750","156924","Included"
"2026-03-30T16:48:08.366Z","","","Included","auto","No","0","1953","144384","425","146762","Included"
"2026-03-30T16:44:13.393Z","","","Included","auto","No","0","4138","279552","1905","285595","Included"
"2026-03-30T16:43:38.516Z","","","Included","agent_review","No","0","0","0","0","0","Included"
"2026-03-30T16:41:51.042Z","","","Included","auto","No","0","9808","256512","3716","270036","Included"
"2026-03-30T16:35:48.858Z","","","Included","auto","No","0","58706","743936","4959","807601","Included"
"2026-03-30T16:24:17.043Z","","","Included","auto","No","0","22535","330240","4522","357297","Included"
"2026-03-30T16:23:56.396Z","","","Included","auto","No","0","2551","23552","0","26103","Included"
"2026-03-30T16:20:33.510Z","","","Included","auto","No","0","7881","102912","3123","113916","Included"
"2026-03-30T16:18:42.451Z","","","Included","auto","No","0","995","16384","882","18261","Included"
"2026-03-30T16:15:51.067Z","","","Included","auto","No","0","10673","449536","3563","463772","Included"
"2026-03-30T16:10:26.753Z","","","Included","auto","No","0","2483","537600","969","541052","Included"
"2026-03-30T16:07:11.661Z","","","Included","auto","No","0","7276","695808","3351","706435","Included"
"2026-03-30T16:04:03.576Z","","","Included","auto","No","0","1971","169984","1532","173487","Included"
"2026-03-30T15:56:08.133Z","","","Included","auto","No","0","871","169472","1312","171655","Included"
"2026-03-30T15:47:16.398Z","","","Included","auto","No","0","25806","5632","957","32395","Included"
"2026-03-30T15:42:07.983Z","","","Included","auto","No","0","21834","80896","3028","105758","Included"
"2026-03-30T15:39:15.008Z","","","Included","auto","No","0","4199","43008","1943","49150","Included"
"2026-03-30T15:33:23.809Z","","","Included","auto","No","0","17623","1449472","8944","1476039","Included"
"2026-03-30T15:23:09.222Z","","","Included","auto","No","0","175645","2344960","21160","2541765","Included"
"2026-03-30T15:22:35.535Z","","","Included","auto","No","0","330","114176","146","114652","Included"
"2026-03-30T15:22:16.690Z","","","Included","auto","No","0","5131","227840","190","233161","Included"
"2026-03-30T15:13:32.983Z","","","Included","auto","No","0","26325","1545728","6623","1578676","Included"
"2026-03-30T15:09:46.313Z","","","Included","auto","No","0","11243","604160","2309","617712","Included"
"2026-03-30T15:04:34.887Z","","","Included","auto","No","0","3073","401408","747","405228","Included"
"2026-03-30T15:00:05.962Z","","","Included","auto","No","0","26697","1807360","8605","1842662","Included"
"2026-03-30T14:56:18.384Z","","","Included","auto","No","0","25089","846336","7062","878487","Included"
"2026-03-30T14:54:58.761Z","","","Included","auto","No","0","1007","37888","499","39394","Included"
"2026-03-30T14:36:53.868Z","","","Included","auto","No","0","8881","132608","1279","142768","Included"
"2026-03-30T14:32:39.740Z","","","Included","auto","No","0","10439","120832","1217","132488","Included"
"2026-03-30T14:27:25.533Z","","","Included","auto","No","0","15100","45568","880","61548","Included"
"2026-03-30T14:26:37.583Z","","","Included","auto","No","0","9054","71680","877","81611","Included"
"2026-03-30T14:25:50.059Z","","","Included","auto","No","0","59153","495104","9953","564210","Included"
"2026-03-30T09:04:18.649Z","","","Included","auto","No","0","8107","998400","1786","1008293","Included"
"2026-03-30T09:04:12.527Z","","","Included","auto","No","0","0","0","0","0","Included"
"2026-03-30T09:02:03.367Z","","","Included","auto","No","0","7039","181760","1320","190119","Included"
"2026-03-30T09:01:39.332Z","","","Included","auto","No","0","2612","413696","1516","417824","Included"
"2026-03-30T08:54:02.800Z","","","Included","auto","No","0","15467","1177600","8954","1202021","Included"
"2026-03-30T08:49:58.749Z","","","Included","auto","No","0","13427","830464","7229","851120","Included"
"2026-03-30T08:28:44.995Z","","","Included","auto","No","0","149463","2610176","21324","2780963","Included"
"2026-03-30T08:27:46.690Z","","","Included","auto","No","0","1714","74752","541","77007","Included"
"2026-03-30T08:24:40.843Z","","","Included","auto","No","0","1421","73728","994","76143","Included"
"2026-03-30T08:12:59.743Z","","","Included","auto","No","0","47153","1149440","16585","1213178","Included"
"2026-03-30T08:09:37.269Z","","","Included","auto","No","0","1067","30720","707","32494","Included"
"2026-03-30T08:07:26.657Z","","","Included","auto","No","0","15632","605184","3117","623933","Included"
"2026-03-30T07:58:12.361Z","","","Included","auto","No","0","11101","705536","3169","719806","Included"
"2026-03-30T07:54:15.672Z","","","Included","auto","No","0","14821","1314816","7343","1336980","Included"
"2026-03-30T07:49:53.758Z","","","Included","auto","No","0","12247","1850368","4834","1867449","Included"
"2026-03-30T07:43:53.653Z","","","Included","auto","No","0","19491","2817536","6878","2843905","Included"
"2026-03-30T07:36:10.557Z","","","Included","auto","No","0","129830","526848","1526","658204","Included"
"2026-03-30T05:42:05.359Z","","","Included","auto","No","0","29290","2770432","11174","2810896","Included"
"2026-03-30T05:34:24.221Z","","","Included","auto","No","0","54333","2496512","22523","2573368","Included"
"2026-03-30T05:32:01.767Z","","","Included","auto","No","0","2447","56320","697","59464","Included"
"2026-03-30T05:30:16.062Z","","","Included","auto","No","0","18410","406528","2552","427490","Included"
"2026-03-30T05:29:44.049Z","","","Included","auto","No","0","3517","157696","828","162041","Included"
"2026-03-30T05:26:39.696Z","","","Included","auto","No","0","7916","177152","4831","189899","Included"
"2026-03-30T05:21:45.473Z","","","Included","auto","No","0","9828","118272","6663","134763","Included"
"2026-03-30T05:19:56.795Z","","","Included","auto","No","0","17983","690688","6073","714744","Included"
"2026-03-30T05:17:01.813Z","","","Included","auto","No","0","1017","174080","1989","177086","Included"
"2026-03-30T05:14:51.581Z","","","Included","auto","No","0","16604","1840640","6758","1864002","Included"
"2026-03-30T05:12:58.773Z","","","Included","auto","No","0","8793","1260544","2518","1271855","Included"
"2026-03-30T05:08:39.107Z","","","Included","auto","No","0","15846","1036800","3409","1056055","Included"
"2026-03-30T05:07:49.117Z","","","Included","auto","No","0","1878","275968","425","278271","Included"
"2026-03-30T05:06:33.030Z","","","Included","auto","No","0","2615","409600","790","413005","Included"
"2026-03-30T05:03:52.359Z","","","Included","auto","No","0","141093","792064","3900","937057","Included"
"2026-03-30T05:01:50.186Z","","","Included","auto","No","0","10032","606720","2339","619091","Included"
"2026-03-30T04:57:37.725Z","","","Included","auto","No","0","23765","989696","6255","1019716","Included"
"2026-03-30T04:54:47.813Z","","","Included","auto","No","0","20465","442880","3956","467301","Included"
"2026-03-30T04:38:23.222Z","","","Included","auto","No","0","29057","825344","5453","859854","Included"
"2026-03-30T04:34:23.957Z","","","Included","auto","No","0","44270","964096","9004","1017370","Included"
